age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
49;admin.;married;secondary;no;9308;no;no;unknown;22;aug;955;14;-1;1;unknown;no
92;technician;single;secondary;no;6896;yes;no;cellular;13;jan;1557;18;-1;3;unknown;no
37;management;married;tertiary;no;4640;yes;yes;cellular;28;apr;1716;25;237;1;unknown;yes
32;entrepreneur;married;secondary;no;11919;yes;no;cellular;1;jan;1172;12;-1;2;failure;yes
65;services;married;secondary;no;5674;no;yes;cellular;6;apr;2327;17;-1;8;unknown;no
88;management;married;unknown;no;2721;no;no;cellular;11;nov;524;25;-1;6;unknown;no
38;management;married;secondary;no;-934;no;no;telephone;10;sep;2911;6;143;0;unknown;no
59;blue-collar;married;tertiary;no;8138;no;no;cellular;1;jun;2073;5;-1;9;failure;yes
43;management;married;secondary;no;-82;yes;yes;unknown;16;jun;2599;21;-1;4;unknown;no
31;blue-collar;single;tertiary;no;7457;yes;no;cellular;13;may;1305;21;112;4;unknown;no
74;admin.;married;primary;no;8726;yes;yes;cellular;21;mar;1507;22;-1;8;success;no
54;housemaid;single;secondary;no;12282;no;no;cellular;27;feb;1964;7;96;0;unknown;yes
75;admin.;married;secondary;no;5448;no;no;unknown;16;sep;797;27;-1;0;unknown;no
38;blue-collar;single;secondary;no;-858;yes;no;cellular;15;sep;2158;25;-1;9;unknown;no
86;admin.;married;secondary;no;-585;no;no;cellular;7;jul;421;18;-1;6;unknown;yes
20;admin.;single;secondary;no;4374;no;no;cellular;14;feb;904;20;-1;6;unknown;yes
54;blue-collar;married;unknown;no;-1240;yes;no;cellular;30;apr;725;11;-1;7;unknown;yes
66;unknown;divorced;unknown;no;1642;yes;no;cellular;24;nov;1463;5;-1;3;unknown;no
36;admin.;married;tertiary;no;7347;no;yes;cellular;11;aug;2341;6;-1;6;unknown;no
29;self-employed;married;unknown;no;-672;yes;no;cellular;27;oct;1172;7;-1;5;unknown;no
78;blue-collar;divorced;tertiary;no;10063;no;no;unknown;13;jun;1163;3;333;0;unknown;no
58;technician;married;unknown;no;1140;yes;no;cellular;5;may;2851;3;-1;1;unknown;no
50;admin.;married;tertiary;no;6730;yes;no;unknown;18;nov;1145;25;-1;7;failure;yes
67;unemployed;divorced;secondary;no;12057;yes;no;cellular;3;oct;383;25;-1;5;unknown;no
85;retired;married;tertiary;no;1557;no;no;cellular;12;feb;1986;2;-1;6;unknown;no
88;admin.;married;tertiary;no;11211;yes;no;unknown;7;jan;2330;20;-1;7;other;no
50;technician;divorced;tertiary;no;12386;no;no;unknown;26;jan;2811;4;-1;4;unknown;no
41;management;married;secondary;yes;7802;yes;no;cellular;20;jan;1470;5;289;4;unknown;no
78;blue-collar;single;primary;no;1163;yes;no;telephone;15;nov;966;2;-1;1;failure;yes
78;student;married;tertiary;no;2463;no;no;unknown;1;jun;2241;16;153;3;failure;no
45;technician;single;tertiary;no;2007;yes;no;cellular;19;apr;841;12;-1;1;unknown;no
75;management;married;secondary;no;2675;no;yes;cellular;10;nov;1616;15;-1;6;unknown;no
60;blue-collar;divorced;secondary;no;12058;yes;no;cellular;14;sep;618;27;-1;8;unknown;yes
58;technician;married;secondary;no;14233;no;no;telephone;15;sep;1019;27;-1;1;unknown;yes
56;services;married;secondary;no;2751;no;no;telephone;2;mar;1953;4;-1;3;unknown;yes
66;technician;single;secondary;no;4219;no;no;unknown;25;jun;205;27;-1;7;other;yes
34;services;married;secondary;no;13445;yes;no;cellular;17;jun;638;3;-1;8;unknown;no
87;blue-collar;single;tertiary;no;6418;no;yes;unknown;25;oct;63;14;-1;3;unknown;no
87;technician;single;tertiary;no;5735;yes;no;cellular;10;oct;1458;13;-1;7;unknown;yes
82;admin.;married;secondary;no;6783;yes;no;cellular;5;jan;1711;27;-1;6;unknown;no
91;blue-collar;single;tertiary;no;12456;yes;no;cellular;28;sep;227;6;209;4;unknown;no
22;management;married;secondary;no;11140;yes;no;unknown;6;apr;701;4;-1;3;failure;yes
19;management;married;primary;no;8863;no;no;cellular;6;jun;394;1;-1;5;other;no
39;admin.;married;secondary;no;13225;no;no;cellular;28;oct;1236;3;-1;5;unknown;no
74;technician;single;secondary;no;78;yes;no;unknown;6;dec;2780;24;380;1;unknown;yes
83;housemaid;married;tertiary;no;10142;no;no;unknown;25;aug;1859;12;354;2;failure;yes
91;management;single;tertiary;no;10073;yes;no;cellular;14;jan;1697;3;394;5;unknown;no
33;technician;married;secondary;no;1321;no;no;unknown;13;aug;2345;23;-1;3;unknown;yes
68;management;single;secondary;no;10337;no;no;unknown;13;jun;1448;18;-1;2;unknown;no
56;admin.;married;primary;no;13061;no;no;cellular;25;jan;1020;14;233;3;failure;no
93;blue-collar;single;tertiary;no;4011;yes;no;cellular;27;dec;2808;5;-1;5;unknown;yes
57;unemployed;married;tertiary;no;5087;no;no;cellular;10;dec;2749;23;-1;2;unknown;no
55;admin.;married;secondary;no;7996;yes;yes;cellular;16;sep;2571;1;-1;0;unknown;no
77;housemaid;married;secondary;no;-270;no;no;telephone;7;sep;552;14;188;5;unknown;no
76;management;single;tertiary;no;12077;yes;no;cellular;3;oct;1421;27;-1;1;failure;yes
27;management;married;tertiary;no;4618;no;yes;unknown;15;aug;1283;12;63;8;unknown;no
81;admin.;single;secondary;no;4899;yes;no;unknown;23;jul;2173;1;-1;5;unknown;no
80;management;married;tertiary;no;-971;no;no;cellular;5;jan;2273;27;-1;0;unknown;yes
66;management;single;secondary;no;13128;yes;no;unknown;25;nov;2769;24;-1;3;other;yes
81;unknown;married;secondary;no;-1589;no;yes;unknown;8;jan;332;2;-1;4;unknown;no
49;blue-collar;married;secondary;no;-19;no;no;cellular;26;aug;329;12;-1;7;failure;no
24;housemaid;married;secondary;no;7539;no;no;unknown;28;oct;2957;13;-1;2;unknown;yes
38;management;married;secondary;no;-695;no;no;unknown;22;aug;1288;27;-1;8;unknown;no
37;management;married;secondary;no;10478;yes;yes;cellular;5;jan;2218;20;206;8;unknown;yes
43;services;divorced;secondary;no;11246;no;no;unknown;26;aug;2963;15;-1;9;unknown;yes
85;blue-collar;divorced;secondary;no;2595;yes;yes;cellular;2;aug;2048;16;-1;4;unknown;no
32;blue-collar;single;secondary;no;9697;no;no;cellular;27;dec;875;19;-1;3;success;yes
31;services;married;primary;no;13422;no;no;unknown;28;oct;2908;5;15;6;unknown;no
44;management;married;tertiary;no;7668;yes;yes;unknown;19;oct;1744;2;-1;8;unknown;no
57;management;single;secondary;no;3612;no;no;unknown;11;dec;2288;6;-1;5;failure;no
75;blue-collar;married;secondary;no;37;no;no;cellular;11;mar;583;8;-1;6;unknown;yes
45;blue-collar;divorced;unknown;no;7522;yes;no;telephone;3;jan;600;21;-1;0;unknown;no
43;admin.;married;secondary;no;9998;yes;no;telephone;13;mar;2067;7;-1;3;failure;no
80;admin.;divorced;secondary;no;5086;yes;no;cellular;20;aug;1338;21;-1;1;unknown;no
83;management;married;secondary;no;-851;no;no;cellular;19;aug;2520;13;-1;0;failure;no
42;technician;single;tertiary;no;14390;yes;no;unknown;23;dec;2004;6;-1;6;other;no
20;blue-collar;married;tertiary;no;-564;no;yes;cellular;29;jul;2188;9;-1;9;failure;no
89;entrepreneur;divorced;secondary;no;1250;yes;no;cellular;15;feb;686;12;-1;3;unknown;yes
61;blue-collar;married;tertiary;no;12263;yes;no;cellular;6;may;2097;27;-1;1;unknown;yes
59;management;single;primary;no;2843;no;no;telephone;13;oct;1629;10;78;4;success;yes
23;admin.;single;tertiary;no;10433;yes;no;cellular;24;aug;1484;11;-1;6;unknown;yes
56;technician;married;secondary;no;9559;no;no;cellular;18;mar;1703;1;-1;1;unknown;yes
69;services;married;tertiary;yes;2952;yes;no;cellular;18;jun;390;10;-1;6;unknown;no
40;unknown;married;secondary;no;5842;yes;yes;cellular;1;feb;1078;25;-1;2;unknown;no
67;technician;married;secondary;no;-1975;yes;no;cellular;21;aug;489;16;-1;7;unknown;yes
60;management;married;unknown;no;153;no;no;cellular;23;sep;1355;19;140;6;unknown;no
36;management;married;tertiary;no;6019;yes;no;cellular;25;jan;1921;10;-1;0;unknown;no
86;blue-collar;married;secondary;no;6523;yes;yes;cellular;21;apr;269;15;-1;8;other;no
68;management;single;secondary;no;3161;yes;no;unknown;27;jun;361;14;-1;5;unknown;no
28;technician;single;secondary;no;-148;yes;no;cellular;11;feb;144;3;-1;3;unknown;no
29;admin.;married;secondary;no;5723;no;yes;unknown;16;jun;588;4;61;5;unknown;yes
91;technician;divorced;secondary;no;13706;no;no;unknown;1;nov;1152;8;-1;1;success;no
25;entrepreneur;single;secondary;no;8623;yes;no;cellular;19;jul;374;1;-1;1;unknown;no
41;technician;married;secondary;no;1809;yes;no;cellular;8;jun;1646;20;-1;7;unknown;no
58;unemployed;married;secondary;no;-689;no;no;unknown;19;oct;2585;15;-1;9;unknown;no
53;services;married;secondary;no;9198;yes;no;cellular;23;oct;1651;7;-1;4;unknown;no
89;services;single;secondary;no;4238;yes;yes;cellular;16;nov;1197;12;-1;6;unknown;no
72;management;single;secondary;no;5788;yes;no;cellular;26;aug;317;3;246;0;success;yes
26;technician;married;tertiary;no;4977;yes;no;cellular;3;may;584;23;-1;5;unknown;no
64;unemployed;single;primary;no;4409;yes;no;unknown;2;mar;2610;27;-1;9;unknown;no
32;technician;married;secondary;no;70;yes;no;unknown;12;feb;1750;5;-1;6;success;no
65;retired;married;secondary;no;656;yes;no;cellular;29;feb;2600;29;218;9;unknown;no
59;retired;single;secondary;no;2134;yes;no;cellular;10;feb;310;26;-1;6;unknown;no
77;technician;single;secondary;no;1484;no;yes;cellular;30;oct;2971;27;-1;9;unknown;no
87;management;married;secondary;no;14797;no;no;unknown;22;dec;93;25;-1;2;unknown;no
29;technician;married;secondary;no;8854;no;no;cellular;2;may;188;8;-1;8;unknown;no
19;management;divorced;tertiary;no;12544;no;no;unknown;26;oct;646;11;-1;8;unknown;yes
24;admin.;married;unknown;no;10309;yes;no;cellular;30;apr;1741;19;39;4;unknown;yes
20;management;single;primary;no;4148;yes;no;unknown;21;feb;2251;12;188;8;unknown;yes
20;management;married;secondary;no;3791;no;yes;cellular;5;may;1514;20;-1;6;unknown;no
44;blue-collar;married;secondary;no;9858;yes;no;unknown;5;jul;1691;7;-1;6;unknown;yes
57;admin.;married;secondary;no;13002;yes;no;cellular;6;may;2101;29;-1;8;unknown;yes
50;management;married;secondary;no;2895;yes;no;unknown;3;nov;971;14;-1;1;unknown;yes
18;admin.;single;secondary;no;8556;yes;no;cellular;10;aug;93;2;-1;9;unknown;no
25;blue-collar;married;secondary;no;7919;no;no;telephone;5;dec;2361;26;395;4;unknown;no
49;services;married;tertiary;no;9419;no;no;cellular;24;jun;1966;27;-1;7;failure;no
65;unemployed;married;secondary;no;10378;no;yes;cellular;20;sep;359;22;-1;7;unknown;no
21;services;married;secondary;no;1725;no;no;cellular;30;oct;2215;25;-1;2;failure;yes
87;unknown;divorced;tertiary;no;9558;yes;no;cellular;5;may;981;12;-1;4;failure;no
36;services;single;primary;no;11057;no;no;cellular;15;aug;1809;9;-1;3;unknown;no
49;blue-collar;married;secondary;no;-640;yes;no;cellular;17;jun;397;22;-1;3;unknown;no
26;services;single;secondary;no;48;no;no;cellular;17;jul;536;12;-1;1;unknown;no
29;services;single;secondary;no;4252;yes;no;cellular;24;dec;393;6;-1;5;unknown;no
28;management;single;secondary;no;9167;no;yes;cellular;18;aug;1379;6;-1;0;unknown;no
63;admin.;married;primary;no;-1795;no;no;cellular;26;apr;47;27;4;7;unknown;no
33;services;married;secondary;no;9678;yes;no;cellular;10;apr;1455;26;-1;9;unknown;no
18;admin.;married;primary;no;13185;yes;no;cellular;23;nov;2748;22;-1;8;unknown;yes
80;self-employed;single;unknown;no;6814;yes;no;unknown;7;jun;2100;19;-1;4;unknown;no
38;blue-collar;single;primary;no;9479;yes;no;cellular;11;feb;2288;20;192;5;unknown;no
47;management;married;secondary;no;9204;yes;yes;telephone;14;sep;2952;6;-1;0;unknown;yes
30;management;married;unknown;no;11839;no;no;cellular;9;dec;1209;26;-1;5;unknown;yes
51;admin.;married;secondary;no;9829;yes;no;unknown;17;aug;1164;17;-1;0;unknown;yes
21;housemaid;married;secondary;no;8892;yes;no;cellular;2;feb;960;17;-1;4;unknown;no
45;retired;divorced;primary;no;-129;no;no;unknown;30;dec;2022;29;-1;8;unknown;no
76;technician;married;secondary;no;4934;yes;no;cellular;17;dec;1080;23;341;4;unknown;no
44;technician;married;primary;no;335;yes;no;cellular;17;jan;449;17;-1;2;unknown;no
86;management;divorced;tertiary;no;-275;no;yes;cellular;27;oct;1129;21;-1;3;unknown;no
42;services;married;unknown;yes;7306;no;no;cellular;20;apr;432;10;-1;2;other;no
20;blue-collar;single;secondary;no;3985;yes;no;cellular;24;nov;1703;11;-1;3;unknown;yes
85;entrepreneur;married;secondary;no;5216;yes;no;cellular;10;apr;846;8;30;9;unknown;no
42;blue-collar;married;secondary;no;14544;yes;no;unknown;24;feb;1781;22;-1;5;failure;no
37;management;married;secondary;no;-575;yes;no;cellular;12;may;1749;14;-1;2;unknown;no
51;blue-collar;single;secondary;no;-267;yes;no;cellular;12;dec;1537;19;-1;4;unknown;no
43;admin.;married;secondary;no;10607;no;no;unknown;27;mar;1973;18;-1;6;unknown;no
22;services;married;tertiary;no;8603;no;no;unknown;15;mar;1422;15;-1;0;failure;no
78;services;single;secondary;no;10152;yes;no;cellular;9;dec;2913;18;-1;2;failure;no
26;housemaid;married;unknown;no;13801;no;no;telephone;18;oct;2229;20;-1;5;unknown;no
67;admin.;married;tertiary;no;14985;yes;no;cellular;16;dec;1325;25;-1;9;success;no
23;management;married;secondary;no;7747;yes;no;cellular;29;mar;182;25;36;1;unknown;yes
77;management;married;tertiary;no;11531;no;no;cellular;7;apr;1533;17;-1;7;unknown;yes
61;services;single;secondary;no;11985;no;no;cellular;28;nov;1118;5;131;6;unknown;no
28;blue-collar;single;tertiary;no;-480;yes;no;cellular;14;may;155;25;-1;1;failure;no
83;services;divorced;primary;no;390;yes;no;cellular;4;apr;1715;4;-1;4;unknown;no
64;technician;single;secondary;no;-883;no;no;cellular;3;sep;2144;11;-1;3;other;no
90;blue-collar;married;tertiary;no;5300;yes;yes;cellular;12;apr;936;16;-1;1;unknown;no
20;unknown;single;secondary;no;7716;yes;yes;unknown;16;nov;1392;7;-1;3;unknown;no
93;management;married;tertiary;no;10459;yes;no;cellular;4;jul;788;27;205;8;unknown;no
47;blue-collar;married;secondary;no;4141;yes;yes;telephone;4;oct;2285;16;-1;9;success;yes
38;management;married;secondary;no;5939;yes;no;unknown;3;nov;2060;6;-1;1;unknown;no
45;admin.;married;secondary;no;2777;no;no;unknown;9;may;1324;29;-1;9;unknown;yes
79;blue-collar;single;tertiary;no;9432;yes;no;unknown;24;oct;857;20;-1;9;unknown;no
50;management;married;secondary;no;12271;yes;no;cellular;14;sep;181;10;-1;5;unknown;no
52;student;married;tertiary;no;1801;no;no;cellular;12;sep;1938;11;-1;3;success;yes
69;technician;married;tertiary;no;5057;yes;no;cellular;10;aug;1178;15;-1;7;unknown;no
51;services;married;tertiary;no;5510;yes;no;cellular;14;jun;762;12;-1;3;success;yes
58;admin.;married;tertiary;no;6099;yes;no;cellular;12;dec;1414;23;313;8;unknown;no
68;services;single;secondary;no;13193;yes;no;cellular;12;nov;2840;16;-1;9;unknown;yes
64;self-employed;married;tertiary;no;14132;no;no;unknown;2;jun;2224;23;-1;2;failure;no
75;technician;single;tertiary;no;2450;yes;no;cellular;19;dec;2919;18;-1;6;unknown;no
92;technician;married;tertiary;no;12549;no;no;cellular;13;feb;2979;7;-1;4;unknown;no
74;technician;married;primary;no;4960;no;yes;cellular;10;jul;582;29;-1;0;failure;yes
40;management;single;secondary;no;14583;yes;no;unknown;23;sep;2934;14;-1;2;unknown;no
65;services;single;secondary;no;4996;yes;no;cellular;21;sep;1943;9;-1;8;success;no
39;blue-collar;married;secondary;no;12201;yes;no;cellular;1;feb;880;22;81;8;unknown;no
34;unknown;single;secondary;no;3043;yes;yes;unknown;1;sep;2116;28;-1;4;unknown;no
86;blue-collar;divorced;primary;no;5834;yes;no;unknown;28;jul;307;6;-1;4;unknown;no
28;admin.;divorced;secondary;no;7556;yes;no;unknown;8;may;1699;11;146;3;unknown;no
32;blue-collar;single;secondary;no;-148;no;no;unknown;6;may;2738;13;57;3;unknown;no
52;technician;single;secondary;no;14263;yes;no;cellular;20;jun;2100;22;-1;3;unknown;yes
50;management;married;secondary;no;10629;yes;no;unknown;3;aug;2263;28;-1;1;unknown;no
33;management;single;tertiary;no;-338;yes;no;cellular;13;feb;713;29;-1;6;unknown;no
51;unemployed;married;secondary;no;12734;yes;no;telephone;25;mar;2085;18;-1;2;success;yes
83;technician;divorced;secondary;no;5589;no;no;cellular;25;oct;1451;12;-1;0;failure;no
57;blue-collar;married;primary;no;8650;no;yes;cellular;12;jul;1397;6;141;9;unknown;yes
45;blue-collar;married;secondary;no;14596;yes;no;cellular;20;mar;2078;22;-1;2;unknown;no
64;technician;married;tertiary;no;2655;no;no;cellular;16;jan;2440;9;-1;8;unknown;yes
56;technician;married;secondary;no;6749;no;no;cellular;11;jun;799;18;-1;8;unknown;no
87;management;married;secondary;no;8797;no;yes;cellular;24;jul;424;25;-1;9;unknown;yes
90;retired;married;secondary;no;4645;no;no;cellular;4;sep;1028;21;-1;6;failure;no
37;blue-collar;single;tertiary;no;9895;no;no;cellular;8;jan;690;15;195;0;unknown;yes
18;technician;single;secondary;no;-6;yes;no;cellular;7;nov;2827;9;-1;5;unknown;yes
89;self-employed;married;secondary;no;12866;yes;no;cellular;16;sep;199;10;15;9;unknown;yes
80;management;single;secondary;no;13122;yes;no;telephone;30;oct;1296;26;-1;0;unknown;no
84;admin.;married;primary;no;14858;yes;no;cellular;12;jul;775;2;-1;1;unknown;no
21;technician;married;primary;no;6233;no;no;cellular;6;aug;225;14;253;2;unknown;yes
75;retired;single;secondary;no;8843;no;no;unknown;23;mar;470;21;-1;5;unknown;yes
42;blue-collar;single;primary;no;1992;no;no;cellular;6;may;2065;11;-1;6;unknown;yes
64;retired;married;primary;no;2823;yes;yes;cellular;11;mar;1778;13;-1;7;unknown;no
55;services;married;secondary;no;1517;no;no;cellular;12;jul;628;2;-1;8;unknown;yes
32;management;married;primary;no;268;no;no;unknown;16;feb;2057;21;-1;6;unknown;no
80;services;married;secondary;no;14006;no;no;cellular;22;jun;40;7;-1;5;unknown;yes
38;retired;married;primary;no;2438;no;no;cellular;16;oct;2667;28;126;4;failure;no
74;unemployed;divorced;secondary;no;9501;yes;no;unknown;30;feb;2091;15;-1;9;unknown;yes
70;admin.;single;tertiary;no;4298;yes;yes;cellular;23;sep;2244;7;-1;1;unknown;no
63;admin.;single;secondary;no;11128;no;no;cellular;16;jun;298;12;-1;7;unknown;no
31;blue-collar;married;secondary;no;9319;yes;no;cellular;4;may;208;27;-1;4;unknown;no
93;services;single;primary;no;12722;yes;no;unknown;12;jun;1966;7;-1;9;failure;no
34;self-employed;married;secondary;no;2989;yes;no;unknown;5;dec;458;5;-1;1;failure;no
56;technician;married;secondary;no;4028;yes;yes;cellular;9;jun;878;15;-1;2;unknown;yes
26;services;married;primary;no;11626;no;yes;cellular;18;jun;1711;7;-1;9;unknown;yes
94;management;single;secondary;no;10325;no;no;cellular;9;oct;1810;22;-1;9;unknown;no
23;unknown;divorced;tertiary;no;6422;no;no;cellular;16;jun;788;23;-1;6;unknown;no
40;blue-collar;married;secondary;no;8673;yes;no;cellular;21;sep;2562;21;-1;9;unknown;no
76;technician;married;primary;no;11512;no;no;cellular;26;jul;382;28;-1;7;unknown;no
63;management;married;tertiary;no;12472;no;no;cellular;1;nov;1450;2;-1;4;unknown;no
55;self-employed;single;primary;no;12900;no;no;unknown;27;jan;1277;25;-1;9;unknown;no
31;services;married;tertiary;no;903;no;no;cellular;23;oct;2595;2;62;7;unknown;yes
89;self-employed;married;secondary;no;5763;no;no;cellular;5;sep;506;19;226;9;unknown;no
79;blue-collar;single;secondary;no;8960;yes;no;unknown;19;jun;329;9;-1;9;unknown;no
52;management;married;secondary;no;9084;yes;yes;cellular;3;oct;2535;2;-1;5;unknown;no
36;management;married;tertiary;no;8275;no;no;unknown;1;aug;813;29;-1;1;unknown;no
47;technician;married;tertiary;no;74;no;yes;cellular;23;mar;2529;14;-1;1;unknown;no
42;management;single;secondary;no;5825;no;no;unknown;14;mar;2519;15;-1;7;failure;yes
57;technician;married;tertiary;no;65;yes;no;unknown;18;dec;1942;24;-1;3;unknown;yes
31;management;divorced;secondary;no;1208;no;no;cellular;8;sep;1019;29;-1;7;other;no
43;management;single;tertiary;no;2674;yes;yes;cellular;14;dec;1445;12;-1;8;unknown;no
39;technician;married;tertiary;no;7094;yes;no;cellular;20;sep;1022;29;-1;5;unknown;yes
65;retired;married;primary;no;12137;yes;no;cellular;20;may;1185;29;-1;8;unknown;no
68;unemployed;married;secondary;no;13310;no;yes;cellular;13;may;433;19;-1;5;unknown;yes
20;services;married;tertiary;no;7245;yes;no;cellular;27;mar;1582;15;-1;2;unknown;no
59;management;divorced;tertiary;no;-1878;no;no;unknown;21;jul;1827;6;-1;7;unknown;no
36;admin.;single;primary;no;7443;yes;no;unknown;16;jul;15;25;-1;0;failure;no
